,Player,Team,DYAR,DVOA,Targets,Yards,EfYds,TD,Catch_rate,Year,Yds
2288,A.Bannister,SEA,-22,-36.00%,12,,45,1,25%,2003,61
2289,D.Kircus,DET,-26,-42.30%,12,,33,0,25%,2003,53
2290,J.McAddley,ARI,-26,-39.50%,12,,40,0,33%,2003,53
2291,C.Coleman,BUF,-27,-32.50%,17,,71,0,47%,2003,69
2292,S.Jefferson,DET,-30,-47.50%,11,,25,0,55%,2003,46
2293,B.Gilmore,ARI,-31,-21.10%,45,,252,2,38%,2003,213
2294,K.Swayne,NYJ,-35,-58.40%,10,,11,1,20%,2003,29
2295,Q.McCord,ATL,-39,-34.30%,23,,88,0,39%,2003,121
2296,T.Gardner,NO,-56,-67.10%,15,,1,0,20%,2003,29
2297,A.Whitted,OAK,-62,-47.80%,24,,52,1,29%,2003,106
2298,S.McDonald,STL,-81,-63.40%,21,,10,0,48%,2003,62
2299,C.Hankton,JAC,-83,-40.10%,41,,123,0,41%,2003,166
2300,R.Caldwell,SD,-117,-57.70%,34,,39,0,24%,2003,80
2301,R.Wayne,IND,474,35.70%,115,,"1,497",12,67%,2004,"1,210"
2302,M.Clayton,TB,395,26.80%,122,,"1,399",7,66%,2004,"1,196"
2303,M.Muhammad,CAR,390,18.20%,160,,"1,607",16,58%,2004,"1,407"
2304,B.Stokley,IND,380,35.10%,102,,"1,210",10,67%,2004,"1,081"
2305,J.Horn,NO,372,18.30%,153,,"1,528",11,61%,2004,"1,399"
2306,N.Burleson,MIN,334,27.90%,102,,"1,162",9,67%,2004,"1,006"
2307,J.Walker,GB,327,16.20%,144,,"1,404",12,62%,2004,"1,386"
2308,R.Moss,MIN,312,29.80%,86,,"1,058",13,57%,2004,769
2309,T.J.Houshmandzadeh,CIN,308,23.80%,109,,"1,142",4,67%,2004,978
2310,T.Holt,STL,308,16.70%,136,,"1,307",10,69%,2004,"1,371"
2311,T.Owens,PHI,304,17.40%,127,,"1,272",14,61%,2004,"1,202"
2312,H.Ward,PIT,303,21.90%,109,,"1,161",4,75%,2004,"1,010"
2313,A.Lelie,DEN,292,22.90%,101,,"1,098",7,53%,2004,"1,084"
2314,L.Evans,BUF,282,35.70%,75,,890,9,64%,2004,843
2315,M.Harrison,IND,271,11.40%,139,,"1,317",15,62%,2004,"1,113"
2316,D.Driver,GB,269,12.00%,137,,"1,283",9,61%,2004,"1,208"
2317,E.Kennison,KC,257,17.60%,106,,"1,070",8,58%,2004,"1,086"
2318,S.Moss,NYJ,250,26.40%,78,,889,5,58%,2004,838
2319,D.Bennett,TEN,238,7.50%,143,,"1,313",11,56%,2004,"1,244"
2320,P.Burress,PIT,215,33.40%,60,,698,5,58%,2004,698
2321,K.Johnson,DAL,208,8.50%,124,,"1,104",6,56%,2004,976
2322,D.Mason,TEN,206,3.00%,158,,"1,378",7,61%,2004,"1,168"
2323,R.Smith,DEN,197,5.80%,136,,"1,161",7,58%,2004,"1,144"
2324,J.Morton,KC,196,20.40%,79,,772,3,70%,2004,795
2325,I.Bruce,STL,194,4.20%,148,,"1,221",6,60%,2004,"1,302"
2326,R.Curry,OAK,185,21.20%,70,,718,6,71%,2004,679
2327,C.Johnson,CIN,172,0.10%,169,,"1,347",9,56%,2004,"1,274"
2328,D.Patten,NE,168,10.70%,95,,834,7,46%,2004,800
2329,J.McCareins,NYJ,160,9.80%,90,,817,4,62%,2004,772
2330,D.Givens,NE,158,7.40%,106,,869,3,53%,2004,874
2331,D.Jackson,SEA,157,-0.20%,155,,"1,258",7,56%,2004,"1,199"
2332,E.Parker,SD,157,15.70%,71,,681,4,66%,2004,690
2333,M.Robinson,MIN,147,10.00%,79,,748,8,59%,2004,657
2334,A.Randle El,PIT,145,16.60%,62,,618,3,68%,2004,590
2335,J.Gaffney,HOU,145,13.90%,68,,658,2,60%,2004,632
2336,A.Johnson,HOU,142,0.70%,137,,"1,078",6,58%,2004,"1,151"
2337,D.Branch,NE,140,23.30%,51,,524,4,69%,2004,454
2338,J.Smith,JAC,134,-0.10%,137,,"1,069",6,54%,2004,"1,179"
2339,J.Galloway,TB,131,17.80%,53,,545,5,62%,2004,416
2340,T.Pinkston,PHI,131,13.50%,63,,603,1,57%,2004,676
2341,B.Engram,SEA,116,14.60%,53,,518,2,68%,2004,499
2342,A.Hakim,DET,113,12.50%,57,,533,3,54%,2004,533
2343,C.Wilson,SF,108,4.20%,85,,681,3,55%,2004,641
2344,K.Colbert,CAR,83,-1.00%,92,,700,5,51%,2004,754
2345,A.Bryant,CLE,64,-0.70%,72,,529,4,58%,2004,546
2346,K.Washington,CIN,61,3.70%,50,,393,3,64%,2004,377
2347,K.Curtis,STL,56,2.20%,50,,392,2,64%,2004,421
2348,E.Moulds,BUF,51,-8.40%,152,,"1,042",5,58%,2004,"1,048"
2349,C.Chambers,MIA,44,-8.60%,138,,940,7,50%,2004,878
2350,J.Porter,OAK,31,-9.70%,136,,916,9,47%,2004,998
2351,W.Chrebet,NYJ,29,-5.50%,54,,376,1,57%,2004,397
2352,J.Rice,OAK,28,-6.80%,63,,434,3,48%,2004,429
2353,D.Stallworth,NO,25,-9.60%,106,,696,5,55%,2004,767
2354,B.Lloyd,SF,23,-9.20%,89,,593,6,48%,2004,565
2355,J.Pathon,NO,23,-8.10%,66,,446,1,52%,2004,581
2356,D.Northcutt,CLE,22,-9.60%,94,,616,2,59%,2004,806
2357,R.Hymes,BAL,21,-7.40%,48,,349,2,54%,2004,323
2358,S.McDonald,STL,20,-8.90%,68,,462,3,54%,2004,495
2359,D.Terrell,CHI,19,-10.00%,90,,591,1,47%,2004,699
2360,K.Robinson,SEA,18,-9.20%,67,,456,2,46%,2004,495
2361,R.Williams,DET,12,-11.40%,118,,779,8,46%,2004,817
2362,R.Ferguson,GB,11,-9.90%,49,,330,1,49%,2004,367
2363,C.Bradford,HOU,10,-10.40%,54,,361,3,50%,2004,399
2364,D.Watts,DEN,5,-11.50%,53,,344,1,58%,2004,385
2365,K.McCardell,SD,-2,-13.00%,58,,377,1,53%,2004,393
2366,D.Gabriel,OAK,-8,-14.00%,79,,497,2,42%,2004,551
2367,A.Toomer,NYG,-11,-13.90%,107,,670,0,48%,2004,747
2368,D.White,ATL,-15,-16.20%,56,,327,2,54%,2004,370
2369,R.Proehl,CAR,-22,-16.70%,70,,407,0,49%,2004,497
2370,R.Gardner,WAS,-28,-16.10%,106,,622,5,48%,2004,650
2371,C.Conway,SF,-34,-18.50%,75,,424,3,51%,2004,403
2372,K.Johnson,BAL,-45,-21.90%,61,,327,1,57%,2004,373
2373,Q.Morgan,CLE,-48,-21.60%,68,,371,3,46%,2004,404
2374,T.Edwards,JAC,-53,-21.80%,80,,393,1,63%,2004,533
2375,L.Fitzgerald,ARI,-56,-18.70%,118,,671,8,52%,2004,785
2376,C.Moore,BAL,-58,-25.40%,58,,285,4,41%,2004,293
2377,M.Booker,MIA,-74,-21.80%,105,,553,1,48%,2004,638
2378,T.Streets,DET,-78,-29.80%,56,,255,1,50%,2004,260
2379,R.Williams,JAC,-81,-31.50%,54,,232,1,50%,2004,268
2380,A.Boldin,ARI,-94,-24.20%,104,,525,1,54%,2004,623
2381,I.Hilliard,NYG,-119,-31.90%,81,,329,0,60%,2004,441
2382,B.Johnson,ARI,-133,-29.20%,101,,460,1,49%,2004,538
2383,T.Taylor,BAL,-151,-36.80%,80,,286,0,43%,2004,421
2384,P.Price,ATL,-163,-32.70%,106,,421,3,42%,2004,575
2385,L.Coles,WAS,-169,-25.60%,168,,810,1,54%,2004,950
2386,B.Wade,CHI,-204,-43.50%,89,,238,0,47%,2004,481
2387,D.Armstrong,HOU,130,32.30%,39,,426,1,74%,2004,415
2388,A.Davis,CLE,119,34.60%,33,,381,2,48%,2004,416
2389,T.Glenn,DAL,113,26.30%,37,,404,2,65%,2004,380
2390,K.Campbell,MIN,103,25.70%,32,,371,1,59%,2004,364
2391,J.Jurevicius,TB,94,19.20%,37,,380,2,73%,2004,333
2392,B.Finneran,ATL,64,10.40%,33,,319,2,70%,2004,258
2393,T.Carter,NYG,58,27.00%,18,,203,1,67%,2004,182
2394,J.Carter,NYJ,57,32.90%,16,,187,1,63%,2004,173
2395,D.Thompson,MIA,56,4.10%,47,,356,4,49%,2004,359
2396,F.Mitchell,PHI,56,2.90%,44,,375,2,50%,2004,377
2397,K.Osgood,SD,53,9.00%,33,,277,2,45%,2004,308
2398,B.Schroeder,TB,52,46.00%,11,,148,1,64%,2004,156
2399,F.Jackson,CLE,49,22.00%,19,,187,0,68%,2004,168
2400,S.Parker,KC,47,32.20%,13,,153,1,69%,2004,137
2401,E.Wilford,JAC,46,4.40%,35,,285,2,54%,2004,271
2402,J.Thrash,WAS,45,15.80%,21,,196,0,81%,2004,203
2403,P.Crayton,DAL,41,25.50%,14,,150,1,79%,2004,132
2404,R.Caldwell,SD,41,6.80%,29,,233,3,62%,2004,310
2405,A.Whitted,OAK,36,5.60%,25,,211,2,36%,2004,227
2406,M.Lewis,NO,35,24.10%,13,,130,0,62%,2004,127
2407,C.Lee,TB,33,6.80%,22,,186,0,68%,2004,207
2408,D.Tyree,NYG,32,10.30%,17,,158,1,59%,2004,155
2409,A.Battle,SF,27,9.00%,15,,141,0,53%,2004,143
2410,R.Swinton,DET,25,-2.50%,31,,235,1,58%,2004,213
2411,D.Hall,KC,24,-4.80%,38,,280,0,66%,2004,230
2412,P.Warrick,CIN,20,2.40%,18,,137,0,67%,2004,133
2413,B.Johnson,NE,19,-0.50%,21,,155,1,48%,2004,174
2414,C.Horn,KC,19,-3.30%,27,,193,1,56%,2004,178
2415,A.Bryant,DAL,19,-3.40%,27,,193,0,59%,2004,267
2416,T.Brown,NE,17,-4.80%,29,,205,1,59%,2004,184
2417,J.Taylor,NYG,13,-2.50%,17,,127,0,35%,2004,146
2418,E.Berlin,TEN,9,-9.80%,41,,267,1,49%,2004,278
2419,N.Jackson,DEN,8,-2.70%,11,,76,0,73%,2004,73
2420,S.Aiken,BUF,7,-8.00%,18,,128,0,61%,2004,148
2421,J.Cotchery,NYJ,-2,-14.40%,11,,73,0,55%,2004,60
2422,D.Kircus,DET,-4,-17.50%,10,,54,1,30%,2004,68
2423,K.Williams,ARI,-5,-14.80%,30,,182,0,60%,2004,197
2424,T.Copper,DAL,-10,-18.90%,20,,111,1,35%,2004,84
2425,R.Woods,SF,-11,-18.80%,23,,130,1,30%,2004,160
2426,N.Poole,ARI,-12,-28.10%,11,,45,0,45%,2004,70
2427,T.Jacobs,WAS,-13,-18.90%,27,,156,0,59%,2004,178
2428,D.Looker,STL,-27,-26.70%,26,,118,0,50%,2004,183
2429,A.Chatman,GB,-31,-21.50%,45,,237,1,49%,2004,246
2430,B.Gilmore,MIA,-32,-24.40%,34,,173,1,44%,2004,206
2431,L.Mays,PIT,-33,-30.80%,23,,100,0,39%,2004,137
2432,B.Shaw,BUF,-35,-51.70%,13,,21,0,38%,2004,59
2433,G.Lewis,PHI,-38,-26.70%,36,,165,0,47%,2004,183
2434,T.Brown,TB,-46,-31.50%,31,,131,1,77%,2004,200
2435,M.Jenkins,ATL,-51,-43.60%,20,,58,0,35%,2004,119
2436,J.Gage,CHI,-56,-39.40%,28,,88,0,43%,2004,156
2437,J.Reed,BUF,-58,-33.80%,36,,138,0,44%,2004,153
2438,B.McMullen,PHI,-97,-81.00%,17,,-28,0,18%,2004,24
2439,B.Berrian,CHI,-106,-44.10%,44,,118,2,34%,2004,225
2440,S.Smith,CAR,502,29.00%,150,,"1,720",12,69%,2005,"1,563"
2441,C.Johnson,CIN,415,19.90%,155,,"1,648",9,63%,2005,"1,432"
2442,S.Moss,WAS,402,25.60%,134,,"1,450",9,63%,2005,"1,483"
2443,D.Driver,GB,355,17.10%,146,,"1,496",5,59%,2005,"1,221"
2444,E.Kennison,KC,343,27.60%,108,,"1,199",5,63%,2005,"1,104"
2445,H.Ward,PIT,328,23.40%,114,,"1,223",11,61%,2005,975
2446,K.McCardell,SD,311,24.00%,109,,"1,150",9,66%,2005,923
2447,L.Fitzgerald,ARI,307,11.20%,166,,"1,504",10,63%,2005,"1,419"
2448,T.J.Houshmandzadeh,CIN,305,21.30%,115,,"1,183",7,68%,2005,956
2449,R.Smith,DEN,274,15.20%,126,,"1,205",6,67%,2005,"1,105"
2450,D.Branch,NE,263,14.70%,125,,"1,171",5,62%,2005,998
2451,T.Glenn,DAL,262,15.60%,115,,"1,144",7,53%,2005,"1,122"
2452,M.Harrison,IND,254,11.50%,132,,"1,233",12,62%,2005,"1,136"
2453,J.Galloway,TB,248,8.30%,152,,"1,326",10,55%,2005,"1,287"
2454,E.Parker,SD,237,24.80%,80,,864,3,71%,2005,725
2455,T.Holt,STL,234,5.90%,163,,"1,371",9,63%,2005,"1,331"
2456,R.Wayne,IND,221,9.60%,122,,"1,135",5,68%,2005,"1,055"
2457,A.Boldin,ARI,221,3.50%,175,,"1,437",7,61%,2005,"1,438"
2458,J.Jurevicius,SEA,216,19.90%,84,,859,10,65%,2005,694
2459,J.Smith,JAC,194,6.30%,128,,"1,122",6,55%,2005,"1,023"
2460,E.Wilford,JAC,182,19.30%,74,,732,7,55%,2005,681
2461,A.Toomer,NYG,168,6.30%,109,,967,7,55%,2005,684
2462,R.Moss,OAK,158,3.90%,124,,"1,006",8,48%,2005,"1,005"
2463,D.Mason,BAL,158,2.90%,135,,"1,054",3,64%,2005,"1,073"
2464,A.Bryant,CLE,156,3.70%,123,,"1,009",4,56%,2005,"1,009"
2465,D.Stallworth,NO,133,0.70%,129,,"1,006",7,54%,2005,945
2466,D.Jackson,SEA,132,17.50%,55,,550,3,69%,2005,482
2467,T.Owens,PHI,130,5.60%,92,,773,6,51%,2005,763
2468,T.Brown,NE,130,15.10%,59,,572,2,66%,2005,466
2469,B.Engram,SEA,129,4.00%,97,,820,3,69%,2005,778
2470,M.Robinson,MIN,119,14.10%,57,,538,5,54%,2005,515
2471,S.Parker,KC,114,12.10%,58,,545,3,62%,2005,533
2472,D.Hall,KC,109,14.20%,52,,490,3,67%,2005,438
2473,D.Givens,NE,108,2.30%,96,,750,2,61%,2005,738
2474,D.Gabriel,OAK,105,6.30%,72,,609,3,51%,2005,554
2475,R.Proehl,CAR,98,11.70%,50,,474,4,50%,2005,441
2476,K.Curtis,STL,94,-0.40%,97,,757,6,62%,2005,801
2477,J.Porter,OAK,93,-4.20%,142,,"1,030",5,54%,2005,941
2478,A.Hakim,NO,88,6.80%,58,,497,2,59%,2005,489
2479,C.Henry,CIN,87,10.40%,50,,436,6,62%,2005,422
2480,B.Stokley,IND,87,4.50%,67,,539,1,61%,2005,543
2481,L.Coles,NYJ,85,-4.50%,131,,967,5,56%,2005,845
2482,P.Burress,NYG,82,-6.40%,165,,"1,185",7,46%,2005,"1,215"
2483,W.Welker,MIA,81,8.00%,52,,439,0,56%,2005,434
2484,R.Williams,DET,80,-1.90%,94,,725,8,48%,2005,687
2485,J.Reed,BUF,76,5.70%,52,,445,2,62%,2005,449
2486,K.Johnson,DAL,74,-4.50%,123,,854,6,58%,2005,839
2487,B.Edwards,CLE,72,3.30%,59,,474,3,54%,2005,512
2488,B.Finneran,ATL,69,-1.80%,81,,620,2,62%,2005,611
2489,T.Taylor,MIN,66,-3.00%,90,,657,4,56%,2005,604
2490,C.Chambers,MIA,66,-7.70%,166,,"1,177",11,49%,2005,"1,118"
2491,A.Lelie,DEN,63,-3.50%,88,,646,1,48%,2005,770
2492,A.Chatman,GB,61,-3.50%,86,,638,4,57%,2005,549
2493,M.Booker,MIA,55,-4.60%,86,,630,3,45%,2005,686
2494,L.Evans,BUF,54,-4.90%,91,,653,7,53%,2005,731
2495,E.Moulds,BUF,52,-7.60%,128,,898,4,63%,2005,816
2496,M.Jenkins,ATL,51,-3.10%,71,,513,3,51%,2005,510
2497,J.Gage,CHI,47,-2.30%,55,,439,2,56%,2005,346
2498,R.Brown,PHI,46,-5.30%,79,,583,4,54%,2005,571
2499,C.Wilson,PIT,43,-1.70%,52,,383,0,48%,2005,439
2500,N.Burleson,MIN,38,-3.60%,52,,396,1,58%,2005,328
2501,M.Jones,JAC,34,-6.40%,70,,483,5,53%,2005,440
2502,S.McDonald,STL,33,-6.70%,74,,505,0,62%,2005,523
2503,R.Ferguson,GB,30,-6.20%,57,,417,3,47%,2005,366
2504,T.Williamson,MIN,29,-5.40%,52,,370,2,46%,2005,372
2505,A.Randle El,PIT,28,-7.80%,71,,503,1,51%,2005,564
2506,C.Bradford,HOU,26,-7.50%,66,,453,5,52%,2005,436
2507,I.Hilliard,TB,23,-7.40%,53,,388,1,66%,2005,282
2508,R.White,ATL,21,-8.80%,68,,478,3,43%,2005,449
2509,D.Henderson,NO,17,-8.60%,50,,358,3,44%,2005,343
2510,D.Bennett,TEN,11,-11.40%,110,,736,4,54%,2005,741
2511,J.McCareins,NYJ,4,-12.20%,102,,666,2,42%,2005,713
2512,A.Battle,SF,3,-11.80%,54,,330,3,59%,2005,365
2513,B.Lloyd,SF,-5,-13.20%,108,,686,5,44%,2005,733
2514,I.Bruce,STL,-9,-14.30%,71,,429,3,51%,2005,525
2515,M.Williams,DET,-16,-16.30%,57,,337,1,51%,2005,350
2516,M.Clayton,TB,-20,-17.40%,55,,315,0,58%,2005,375
2517,S.Vines,DET,-23,-16.80%,71,,417,0,56%,2005,417
2518,J.Gaffney,HOU,-23,-15.90%,90,,544,2,61%,2005,492
2519,R.Williams,JAC,-25,-17.90%,63,,350,0,56%,2005,445
2520,K.Colbert,CAR,-28,-18.90%,55,,325,2,45%,2005,282
2521,A.Johnson,HOU,-38,-16.80%,115,,696,2,56%,2005,686
2522,B.Johnson,ARI,-46,-20.60%,73,,405,1,56%,2005,432
2523,D.Northcutt,CLE,-48,-20.70%,77,,421,2,55%,2005,441
2524,M.Muhammad,CHI,-53,-17.40%,136,,830,4,47%,2005,750
2525,G.Lewis,PHI,-54,-19.40%,105,,581,1,46%,2005,561
2526,J.Horn,NO,-63,-20.50%,103,,554,1,48%,2005,656
2527,M.Clayton,BAL,-70,-23.00%,86,,446,2,51%,2005,459
2528,D.Patten,WAS,-81,-32.50%,53,,213,0,42%,2005,217
2529,D.J.Hackett,SEA,149,29.70%,42,,505,2,67%,2005,400
2530,Q.Morgan,PIT,107,51.90%,18,,292,2,50%,2005,150
2531,T.Dwight,NE,85,19.70%,34,,339,3,56%,2005,332
2532,D.Looker,STL,71,22.20%,27,,273,0,85%,2005,237
2533,P.Crayton,DAL,71,15.30%,35,,311,2,63%,2005,341
2534,K.Robinson,MIN,69,9.70%,37,,354,1,59%,2005,347
2535,J.Urban,SEA,64,63.00%,10,,163,0,70%,2005,151
2536,K.Walter,CIN,56,10.70%,29,,279,1,66%,2005,211
2537,J.Cotchery,NYJ,53,9.70%,32,,270,0,63%,2005,255
2538,T.Walters,IND,50,20.60%,19,,195,3,74%,2005,152
2539,D.Armstrong,HOU,46,36.70%,12,,143,0,75%,2005,115
2540,R.Caldwell,SD,43,0.20%,43,,334,1,65%,2005,356
2541,B.Berrian,CHI,41,9.20%,25,,214,0,52%,2005,246
2542,A.Thurman,GB,34,16.80%,14,,142,0,50%,2005,92
2543,D.Carter,CAR,26,8.20%,15,,140,1,33%,2005,103
2544,C.Lee,ARI,25,5.50%,18,,152,0,61%,2005,152
2545,F.Jackson,CLE,20,-6.50%,41,,295,1,59%,2005,287
2546,A.Davis,NE,16,-4.50%,24,,178,1,38%,2005,190
2547,R.Williams,TEN,14,-7.90%,39,,269,2,54%,2005,299
2548,M.Boerigter,KC,14,-2.00%,16,,125,0,50%,2005,119
2549,W.Chrebet,NYJ,14,-4.70%,23,,159,0,65%,2005,153
2550,C.Rogers,DET,14,-7.20%,31,,222,1,45%,2005,197
2551,R.Gardner,CAR,13,-6.00%,26,,186,1,50%,2005,151
2552,A.Whitted,OAK,12,-6.40%,26,,179,0,54%,2005,183
2553,K.Washington,CIN,9,-7.00%,19,,137,1,53%,2005,101
2554,L.McCoy,ARI,9,-8.70%,30,,191,1,60%,2005,191
2555,J.Thrash,WAS,6,-10.00%,30,,188,0,47%,2005,194
2556,A.Moorehead,IND,3,-9.30%,11,,73,0,64%,2005,75
2557,R.Parrish,BUF,-1,-13.00%,26,,151,1,62%,2005,152
2558,J.Morton,SF,-5,-14.10%,44,,253,0,48%,2005,288
2559,T.Carter,NYG,-6,-15.90%,24,,136,0,42%,2005,184
2560,D.Boston,MIA,-6,-20.60%,10,,53,0,40%,2005,80
2561,T.Devoe,DEN,-7,-19.70%,14,,70,1,64%,2005,87
2562,J.McAddley,SF,-7,-19.60%,15,,75,0,47%,2005,125
2563,B.McMullen,PHI,-9,-15.40%,38,,248,1,47%,2005,268
2564,B.Jones,TEN,-12,-15.70%,47,,298,2,49%,2005,299
2565,P.Warrick,SEA,-12,-19.40%,23,,129,0,48%,2005,180
2566,C.Horn,KC,-17,-19.80%,31,,173,0,58%,2005,187
2567,K.Johnson,DET,-19,-20.10%,31,,176,0,55%,2005,133
2568,M.Bradley,CHI,-21,-20.30%,36,,195,0,50%,2005,230
2569,C.Roby,TEN,-23,-19.70%,44,,233,1,50%,2005,294
2570,T.Murphy,GB,-24,-38.00%,11,,41,0,45%,2005,36
2571,J.Mathis,HOU,-24,-37.30%,13,,44,1,38%,2005,65
2572,S.Aiken,BUF,-25,-40.60%,13,,36,0,31%,2005,57
2573,R.Newhouse,ARI,-28,-52.10%,10,,16,0,40%,2005,45
2574,D.White,ATL,-29,-51.40%,10,,18,1,20%,2005,25
2575,R.Hymes,BAL,-35,-27.30%,31,,143,2,35%,2005,132
2576,B.Gilmore,MIA,-43,-40.90%,20,,61,1,25%,2005,105
2577,C.Adams,DEN,-54,-33.10%,36,,136,0,58%,2005,203
2578,T.Jacobs,WAS,-54,-40.30%,25,,80,0,44%,2005,100
2579,C.Moore,BAL,-71,-58.20%,19,,22,0,16%,2005,59
2580,T.Calico,TEN,-82,-38.70%,42,,136,0,52%,2005,191
2581,B.Wade,CHI,-104,-59.90%,30,,25,0,50%,2005,121
2582,M.Harrison,IND,513,30.60%,148,,"1,723",12,64%,2006,"1,366"
2583,R.Wayne,IND,470,31.00%,137,,"1,570",9,63%,2006,"1,314"
2584,L.Evans,BUF,375,22.40%,137,,"1,422",8,60%,2006,"1,292"
2585,C.Johnson,CIN,367,17.50%,152,,"1,530",7,57%,2006,"1,375"
2586,T.J.Houshmandzadeh,CIN,313,17.00%,132,,"1,324",9,68%,2006,"1,081"
2587,T.Glenn,DAL,295,20.30%,111,,"1,164",6,63%,2006,"1,047"
2588,T.Owens,DAL,274,10.20%,152,,"1,380",13,56%,2006,"1,180"
2589,L.Fitzgerald,ARI,273,18.70%,111,,"1,111",6,62%,2006,946
2590,R.Williams,DET,257,9.30%,151,,"1,330",7,54%,2006,"1,310"
2591,M.Colston,NO,252,14.20%,115,,"1,135",8,61%,2006,"1,039"
2592,I.Bruce,STL,238,10.70%,126,,"1,181",3,59%,2006,"1,098"
2593,D.Henderson,NO,228,40.80%,54,,685,5,59%,2006,745
2594,M.Furrey,DET,226,8.10%,146,,"1,211",6,67%,2006,"1,086"
2595,J.Cotchery,NYJ,220,8.00%,128,,"1,193",6,66%,2006,981
2596,S.Smith,CAR,216,6.90%,139,,"1,217",8,60%,2006,"1,166"
2597,S.Holmes,PIT,215,17.90%,86,,888,2,57%,2006,824
2598,D.J.Hackett,SEA,213,30.80%,66,,714,4,68%,2006,610
2599,J.Walker,DEN,210,8.20%,126,,"1,129",8,55%,2006,"1,084"
2600,D.Jackson,SEA,193,9.70%,112,,987,10,56%,2006,968
2601,J.Horn,NO,189,25.10%,61,,688,4,61%,2006,679
2602,H.Ward,PIT,185,5.60%,128,,"1,098",6,59%,2006,"1,017"
2603,M.Booker,MIA,177,12.80%,90,,829,6,61%,2006,747
2604,R.Brown,PHI,177,11.30%,92,,861,8,50%,2006,816
2605,R.Caldwell,NE,176,9.30%,102,,912,4,60%,2006,767
2606,Br.Johnson,ARI,172,17.90%,74,,712,4,54%,2006,740
2607,K.Curtis,STL,168,24.80%,57,,615,4,70%,2006,479
2608,A.Johnson,HOU,168,0.20%,164,,"1,312",5,63%,2006,"1,155"
2609,E.Parker,SD,163,18.30%,70,,671,0,69%,2006,659
2610,N.Washington,PIT,151,16.80%,69,,638,4,51%,2006,624
2611,S.Parker,KC,146,14.60%,68,,652,1,60%,2006,561
2612,E.Kennison,KC,144,5.70%,101,,851,5,52%,2006,860
2613,P.Burress,NYG,143,2.30%,121,,992,10,52%,2006,988
2614,L.Coles,NYJ,138,-1.50%,152,,"1,202",6,61%,2006,"1,079"
2615,R.Curry,OAK,136,7.30%,89,,756,1,70%,2006,727
2616,A.Boldin,ARI,133,-1.40%,154,,"1,162",4,55%,2006,"1,208"
2617,M.Clayton,BAL,131,2.40%,112,,903,5,60%,2006,938
2618,D.Stallworth,PHI,130,8.40%,78,,693,5,49%,2006,725
2619,T.Holt,STL,127,-3.90%,179,,"1,360",10,52%,2006,"1,192"
2620,C.Henry,CIN,124,8.40%,75,,663,9,48%,2006,605
2621,E.Moulds,HOU,118,6.80%,77,,667,1,74%,2006,557
2622,J.Jurevicius,CLE,117,9.80%,65,,595,3,62%,2006,495
2623,B.Jones,TEN,113,13.50%,54,,518,4,50%,2006,384
2624,D.Driver,GB,112,-4.40%,172,,"1,258",8,53%,2006,"1,270"
2625,K.McCardell,SD,102,12.90%,51,,474,0,71%,2006,437
2626,A.Battle,SF,95,1.60%,87,,685,3,70%,2006,689
2627,C.Wilson,PIT,94,4.20%,69,,596,1,54%,2006,504
2628,M.Muhammad,CHI,92,-2.60%,117,,884,5,51%,2006,863
2629,T.Taylor,MIN,90,0.20%,86,,705,3,65%,2006,647
2630,W.Welker,MIA,87,-1.00%,100,,738,1,67%,2006,687
2631,D.Gabriel,NE,85,7.90%,54,,465,3,56%,2006,428
2632,D.Branch,SEA,83,-2.10%,101,,765,4,52%,2006,725
2633,D.Mason,BAL,82,-3.40%,112,,843,2,61%,2006,750
2634,A.Toomer,NYG,81,8.00%,50,,442,3,64%,2006,360
2635,B.Wade,TEN,80,5.40%,58,,475,2,57%,2006,461
2636,V.Jackson,SD,68,3.30%,56,,447,6,48%,2006,453
2637,S.Moss,WAS,65,-4.50%,103,,750,6,55%,2006,795
2638,M.Jones,JAC,48,-4.80%,76,,568,4,54%,2006,643
2639,D.Bennett,TEN,36,-7.90%,97,,666,3,47%,2006,737
2640,B.Berrian,CHI,34,-8.40%,102,,709,6,50%,2006,775
2641,B.Edwards,CLE,27,-9.90%,125,,846,6,49%,2006,884
2642,T.Brown,NE,23,-8.90%,77,,529,4,58%,2006,388
2643,A.Bryant,SF,10,-11.20%,91,,589,3,44%,2006,733
2644,J.Galloway,TB,8,-12.00%,141,,924,7,44%,2006,"1,057"
2645,K.Johnson,CAR,4,-12.30%,128,,850,4,55%,2006,821
2646,R.White,ATL,0,-12.60%,64,,391,0,47%,2006,509
2647,R.Williams,JAC,-7,-13.70%,91,,557,4,57%,2006,616
2648,D.Carter,CAR,-12,-15.70%,51,,304,3,55%,2006,357
2649,M.Robinson,MIN,-13,-15.60%,58,,349,4,50%,2006,384
2650,E.Wilford,JAC,-14,-15.00%,74,,460,2,49%,2006,524
2651,I.Hilliard,TB,-17,-16.60%,55,,319,2,62%,2006,339
2652,P.Price,BUF,-18,-15.60%,77,,471,3,64%,2006,399
2653,A.Lelie,ATL,-27,-17.70%,68,,393,1,41%,2006,430
2654,M.Jenkins,ATL,-34,-17.90%,83,,477,7,47%,2006,436
2655,M.Clayton,TB,-37,-19.70%,65,,370,1,51%,2006,360
2656,B.Lloyd,WAS,-39,-21.40%,58,,305,0,41%,2006,388
2657,R.Davis,CHI,-41,-22.20%,56,,286,2,39%,2006,303
