,Player,College,Height,Weight,Hand_size,Arm_length,40_time,Bench,Vert,Broad,Shuttle,Year
285,1995,Curtis Martin,Pittsburgh,9.25,,41.5,131,4.10,4.10,4.10,4.10,1995
286,1995,Casey Mcbeth,Toledo,8.75,,35.5,117,4.41,4.41,4.41,4.41,1995
287,1995,Brent Moss,Wisconsin,9.63,,29.0,108,4.35,4.35,4.35,4.35,1995
288,1995,Bobby Phillips,Virginia Union,9.63,,32.5,123,4.00,4.00,4.00,4.00,1995
289,1995,Dino Philyaw,Oregon,9.25,,36.5,115,4.25,4.25,4.25,4.25,1995
290,1995,Brian Pruitt,Central Michigan,9.13,,37.0,,9.99,9.99,9.99,9.99,1995
291,1995,Rashaan Salaam,Colorado,9.00,,,,9.99,9.99,9.99,9.99,1995
292,1995,Anthony Shelman,Louisville,9.25,,35.5,127,4.55,4.55,4.55,4.55,1995
293,1995,J J Smith,Kansas State,9.13,,33.5,,9.99,9.99,9.99,9.99,1995
294,1995,James Stewart,Tennessee,8.88,,38.0,123,4.09,4.09,4.09,4.09,1995
295,1995,Rodney Thomas,Texas A&M,9.13,,33.0,116,9.99,9.99,9.99,9.99,1995
296,1995,Tyrone Wheatley,Michigan,9.13,,35.5,122,4.27,4.27,4.27,4.27,1995
297,1995,Sherman Williams,Alabama,9.88,,,,9.99,9.99,9.99,9.99,1995
298,1995,Jamal Willis,Brigham Young,10.00,,34.0,122,4.31,4.31,4.31,4.31,1995
299,1995,Julius Young,Oregon State,9.63,,32.5,115,4.09,4.09,4.09,4.09,1995
300,1996,Karim Abdul-Jabbar,UCLA,9.75,,32.5,115,4.29,4.29,4.29,4.29,1996
301,1996,Joe Abdullah,Pacific (CA),9.63,,32.0,116,4.54,4.54,4.54,4.54,1996
302,1996,Mike Archie,Penn State,10.13,,,,9.99,9.99,9.99,9.99,1996
303,1996,Tim Biakabutuka,Michigan,9.00,,,,9.99,9.99,9.99,9.99,1996
304,1996,Chris Darkins,Minnesota,9.38,,38.5,128,3.91,3.91,3.91,3.91,1996
305,1996,Tommie Frazier,Nebraska,10.63,,30.5,117,4.20,4.20,4.20,4.20,1996
306,1996,Jimmy Gary,West Virginia,9.25,,32.5,106,4.22,4.22,4.22,4.22,1996
307,1996,Eddie George,Ohio State,10.13,,,,9.99,9.99,9.99,9.99,1996
308,1996,Michael Hicks,South Carolina State,8.63,,32.5,122,4.26,4.26,4.26,4.26,1996
309,1996,Richard Huntley,Winston-Salem State (NC),10.13,,,,9.99,9.99,9.99,9.99,1996
310,1996,Dou Innocent,Mississippi,9.50,,,,9.99,9.99,9.99,9.99,1996
311,1996,L T Levine,Kansas,8.75,,,,9.99,9.99,9.99,9.99,1996
312,1996,Leeland Mcelroy,Texas A&M,9.25,,37.0,120,4.06,4.06,4.06,4.06,1996
313,1996,Jerris Mcphail,East Carolina (NC),8.63,,38.5,122,4.32,4.32,4.32,4.32,1996
314,1996,Jerald Moore,Oklahoma,9.75,,,,9.99,9.99,9.99,9.99,1996
315,1996,Jeff Nichols,Grambling State (LA),8.75,,,,9.99,9.99,9.99,9.99,1996
316,1996,Winslow Oliver,New Mexico,9.00,,35.0,123,4.14,4.14,4.14,4.14,1996
317,1996,Chris Parker,Marshall (WV),9.88,,37.0,125,4.35,4.35,4.35,4.35,1996
318,1996,Lawrence Phillips,Nebraska,9.00,,,,9.99,9.99,9.99,9.99,1996
319,1996,Bruce Presley,Rutgers,9.50,,28.5,111,9.99,9.99,9.99,9.99,1996
320,1996,Reynard Rutherford,California,8.88,,,,9.99,9.99,9.99,9.99,1996
321,1996,Toraino Singleton,Texas-El Paso,9.25,,,,9.99,9.99,9.99,9.99,1996
322,1996,Robert Walker,West Virginia,9.38,,34.0,113,9.99,9.99,9.99,9.99,1996
323,1996,Ricky Whittle,Oregon,9.25,,,,9.99,9.99,9.99,9.99,1996
324,1996,Moe Williams,Kentucky,9.38,,37.5,122,4.27,4.27,4.27,4.27,1996
325,1996,Terrell Willis,Rutgers,9.25,,34.5,122,4.41,4.41,4.41,4.41,1996
326,1997,James Allen,Oklahoma,9.00,,31.0,,,,,,1997
327,1997,Darnell Autry,Northwestern,10.00,,34.0,114,9.99,9.99,9.99,9.99,1997
328,1997,Tiki Barber,Virginia,9.50,,35.5,120,4.00,4.00,4.00,4.00,1997
329,1997,Terry Battle,Arizona State,9.38,,34.5,118,9.99,9.99,9.99,9.99,1997
330,1997,Calvin Branch,Colorado State,9.63,,39.0,127,4.08,4.08,4.08,4.08,1997
331,1997,Kenney Bynum,South Carolina State,9.00,,35.5,124,4.13,4.13,4.13,4.13,1997
332,1997,Troy Davis,Iowa State,8.88,,34.5,118,4.27,4.27,4.27,4.27,1997
333,1997,Corey Dillon,Washington,10.25,,,,9.99,9.99,9.99,9.99,1997
334,1997,Warrick Dunn,Florida State,8.50,,,,9.99,9.99,9.99,9.99,1997
335,1997,Robert Farmer,Notre Dame,10.00,,,,9.99,9.99,9.99,9.99,1997
336,1997,Danyell Ferguson,Miami (FL),9.50,,,,9.99,9.99,9.99,9.99,1997
337,1997,Spencer George,Rice (TX),9.88,,41.5,127,4.03,4.03,4.03,4.03,1997
338,1997,Jay Graham,Tennessee,9.75,,36.0,117,4.05,4.05,4.05,4.05,1997
339,1997,Byron Hanspard,Texas Tech,8.88,,,,9.99,9.99,9.99,9.99,1997
340,1997,June Henley,Kansas,9.50,,,,9.99,9.99,9.99,9.99,1997
341,1997,Priest Holmes,Texas,9.00,,33.0,115,4.14,4.14,4.14,4.14,1997
342,1997,Leon Johnson,North Carolina,9.50,,34.0,118,4.31,4.31,4.31,4.31,1997
343,1997,George Jones,San Diego State,9.25,,35.0,115,4.38,4.38,4.38,4.38,1997
344,1997,Randy Kinder,Notre Dame,10.38,,31.0,120,4.17,4.17,4.17,4.17,1997
345,1997,Brian Knuckles,Western Illinois,9.50,,34.0,113,4.30,4.30,4.30,4.30,1997
346,1997,Fred Lane,Lane College (TN),8.63,,31.0,116,4.18,4.18,4.18,4.18,1997
347,1997,Chad Levitt,Cornell (NY),9.13,,34.5,122,4.19,4.19,4.19,4.19,1997
348,1997,Shon Mitchell,Texas,9.63,,31.0,120,4.17,4.17,4.17,4.17,1997
349,1997,Beau Morgan,Air Force,9.13,,36.5,125,3.97,3.97,3.97,3.97,1997
350,1997,Ray Nealy,Arkansas-Pine Bluff,8.50,,34.5,114,4.48,4.48,4.48,4.48,1997
351,1997,Sedrick Shaw,Iowa,9.25,,32.0,112,4.39,4.39,4.39,4.39,1997
352,1997,Alex Smith,Indiana,9.25,,32.0,111,4.16,4.16,4.16,4.16,1997
353,1997,Antowain Smith,Houston,8.50,,36.5,117,9.99,9.99,9.99,9.99,1997
354,1997,Duce Staley,South Carolina,8.88,,,,9.99,9.99,9.99,9.99,1997
355,1997,David Thompson,Oklahoma State,9.63,,34.5,124,4.24,4.24,4.24,4.24,1997
356,1997,Corey Walker,Arizona State,9.25,,35.5,121,4.23,4.23,4.23,4.23,1997
357,1997,Shawn Walters,Southern California,9.50,,,,9.99,9.99,9.99,9.99,1997
358,1997,Cj Williams,Georgia Tech,9.50,,39.0,124,4.35,4.35,4.35,4.35,1997
359,1997,Abu Wilson,Utah State,9.75,,31.5,117,4.50,4.50,4.50,4.50,1997
360,1998,Curtis Alexander,Alabama,9.25,,37.0,117,,,,,1998
361,1998,John Avery,Mississippi,9.13,,34.5,121,4.16,4.16,4.16,4.16,1998
362,1998,Tavian Banks,Iowa,9.63,,39.0,125,3.95,3.95,3.95,3.95,1998
363,1998,Michael Black,Washington State,8.88,,,,9.99,9.99,9.99,9.99,1998
364,1998,Robert Edwards,Georgia,8.75,,,,9.99,9.99,9.99,9.99,1998
365,1998,Curtis Enis,Penn State,10.00,,,,9.99,9.99,9.99,9.99,1998
366,1998,Chris Fuamatu-Ma'Afala,Utah,10.13,,33.0,111,4.25,4.25,4.25,4.25,1998
367,1998,Ahman Green,Nebraska,9.50,,38.5,129,9.99,9.99,9.99,9.99,1998
368,1998,Scott Harley,East Carolina (NC),9.75,,31.5,108,4.25,4.25,4.25,4.25,1998
369,1998,Lendon Henry,Colorado,9.75,,36.0,119,9.99,9.99,9.99,9.99,1998
370,1998,Skip Hicks,UCLA,10.13,,34.5,124,9.99,9.99,9.99,9.99,1998
371,1998,Robert Holcombe,Illinois,9.88,,35.0,126,4.15,4.15,4.15,4.15,1998
372,1998,Chris Howard,Michigan,9.50,,27.0,115,4.23,4.23,4.23,4.23,1998
373,1998,Juan Johnson,Utah,9.63,,34.5,123,4.32,4.32,4.32,4.32,1998
374,1998,Michael Martin,Arizona State,9.25,,,,9.99,9.99,9.99,9.99,1998
375,1998,Claude Mathis,Texas State,8.75,,30.0,110,4.20,4.20,4.20,4.20,1998
376,1998,Saladin Mccullough,Oregon,8.88,,,,9.99,9.99,9.99,9.99,1998
377,1998,Brian Mckenzie,Brigham Young,9.25,,36.5,127,4.29,4.29,4.29,4.29,1998
378,1998,Brock Olivo,Missouri,10.50,,30.5,109,4.00,4.00,4.00,4.00,1998
379,1998,Ken Oxendine,Virginia Tech,10.50,,35.0,119,3.98,3.98,3.98,3.98,1998
380,1998,Marcus Parker,Virginia Tech,9.75,,36.0,111,4.36,4.36,4.36,4.36,1998
381,1998,Pepe Pearson,Ohio State,9.00,,34.5,112,4.36,4.36,4.36,4.36,1998
382,1998,Wilmont Perry,Livingstone (NC),10.13,,33.0,108,4.56,4.56,4.56,4.56,1998
383,1998,Michael Pittman,Frenso State (CA),9.50,,35.0,120,4.37,4.37,4.37,4.37,1998
384,1998,Rock Preston,Florida State,9.00,,33.5,118,4.17,4.17,4.17,4.17,1998
385,1998,Andre Richardson,Oklahoma State,9.13,,33.0,115,4.33,4.33,4.33,4.33,1998
386,1998,Dennis Riddle,Alabama,10.00,,33.5,121,4.17,4.17,4.17,4.17,1998
387,1998,Harold Shaw,Southern Mississippi,9.00,,28.5,105,4.43,4.43,4.43,4.43,1998
388,1998,Rashaan Shehee,Washington,9.88,,,,9.99,9.99,9.99,9.99,1998
389,1998,Tarik Smith,California,9.75,,39.5,129,9.99,9.99,9.99,9.99,1998
390,1998,Tremayne Stephens,North Carolina State,10.00,,40.0,121,4.00,4.00,4.00,4.00,1998
391,1998,Fred Taylor,Florida,9.63,,,,9.99,9.99,9.99,9.99,1998
392,1998,Delon Washington,Southern California,9.00,,31.0,109,4.34,4.34,4.34,4.34,1998
393,1999,Jerry Azumah,New Hampshire,8.88,,43.5,129,3.86,3.86,3.86,3.86,1999
394,1999,Marlon Barnes,Colorado,,,35.5,120,4.32,4.32,4.32,4.32,1999
395,1999,Michael Basnight,North Carolina A&T,9.00,,34.2,117,4.42,4.42,4.42,4.42,1999
396,1999,Ronnie Bradley,Georgia,,,36.0,115,4.10,4.10,4.10,4.10,1999
397,1999,Mike Cloud,Boston College,9.50,,38.5,115,4.16,4.16,4.16,4.16,1999
398,1999,Cecil Collins,McNeese State (LA),9.38,,33.0,115,9.99,9.99,9.99,9.99,1999
399,1999,Autry Denson,Notre Dame,9.38,,31.0,115,4.15,4.15,4.15,4.15,1999
400,1999,Kevin Faulk,Louisiana State,9.13,,34.0,114,4.09,4.09,4.09,4.09,1999
401,1999,Olandis Gary,Georgia,,,34.0,116,4.13,4.13,4.13,4.13,1999
402,1999,Anthony Gray,Western New Mexico,10.00,,32.5,112,4.23,4.23,4.23,4.23,1999
403,1999,Madre Hill,Arkansas,9.00,,32.0,109,4.31,4.31,4.31,4.31,1999
404,1999,Jay Hinton,Morgan State (MD),,,43.5,134,3.86,3.86,3.86,3.86,1999
405,1999,John Humphrey,Texas A&M-Kingsville,9.25,,35.5,122,9.99,9.99,9.99,9.99,1999
406,1999,Sedrick Irvin,Michigan State,9.88,,35.0,117,9.99,9.99,9.99,9.99,1999
407,1999,Edgerrin James,Miami (FL),8.88,,,,3.88,3.88,3.88,3.88,1999
408,1999,J.J. Johnson,Mississippi State,9.13,,,,4.19,4.19,4.19,4.19,1999
409,1999,Corby Jones,Missouri,9.88,,31.5,111,4.18,4.18,4.18,4.18,1999
410,1999,Jaime Kimbrough,Frenso State (CA),9.13,,34.5,112,4.32,4.32,4.32,4.32,1999
411,1999,Joe Montgomery,Ohio State,9.25,,,,4.22,4.22,4.22,4.22,1999
412,1999,De'Mond Parker,Oklahoma,8.75,,41.5,119,4.16,4.16,4.16,4.16,1999
413,1999,Sirr Parker,Texas A&M,8.38,,40.0,121,4.09,4.09,4.09,4.09,1999
414,1999,Ronnie Powell,Northwestern State (LA),,,35.5,116,4.14,4.14,4.14,4.14,1999
415,1999,Thomas Seih,Texas Southern,,,35.0,116,4.31,4.31,4.31,4.31,1999
416,1999,Brian Shay,Emporia State (KS),9.13,,,,4.22,4.22,4.22,4.22,1999
417,1999,Aaron Stecker,Western Illinois,9.50,,32.5,112,4.17,4.17,4.17,4.17,1999
418,1999,Damon Washington,Colorado State,10.00,,37.0,114,4.07,4.07,4.07,4.07,1999
419,1999,Devin West,Missouri,9.75,,33.5,114,4.04,4.04,4.04,4.04,1999
420,1999,Clarence Williams,Michigan,8.88,,33.5,105,4.15,4.15,4.15,4.15,1999
421,1999,Ricky Williams,Texas,7.75,,37.0,124,9.99,9.99,9.99,9.99,1999
422,1999,Amos Zereoue,West Virginia,9.00,,,,4.09,4.09,4.09,4.09,1999
423,2000,Demario Brown,Utah State,9.13,,31.0,107,4.39,4.39,4.39,4.39,2000
424,2000,Keith Brown,UCLA,10.00,,30.0,117,4.08,4.08,4.08,4.08,2000
425,2000,Trung Canidate,Arizona,8.13,,,,9.99,9.99,9.99,9.99,2000
426,2000,Doug Chapman,Marshall (WV),9.50,,38.5,128,4.20,4.20,4.20,4.20,2000
427,2000,Chrys Chukwuma,Arkansas,,,,115,9.99,9.99,9.99,9.99,2000
428,2000,Reuben Droughns,Oregon,9.00,,30.0,115,4.41,4.41,4.41,4.41,2000
429,2000,Derrick Foster,Texas A&M-Kingsville,9.75,,34.5,117,4.36,4.36,4.36,4.36,2000
430,2000,Dante' Hall,Texas A&M,8.88,,38.0,123,3.82,3.82,3.82,3.82,2000
431,2000,Troy Hambrick,Savannah State (GA),9.25,,34.5,118,4.44,4.44,4.44,4.44,2000
432,2000,Thomas Hamner,Minnesota,10.25,,32.0,125,4.07,4.07,4.07,4.07,2000
433,2000,Marlion Jackson,Saginaw Valley State (MI),10.00,,35.5,125,4.14,4.14,4.14,4.14,2000
434,2000,Ronney Jenkins,Northern Arizona,8.88,,,118,9.99,9.99,9.99,9.99,2000
435,2000,Morgan Kane,Wake Forest,10.00,,37.5,121,4.16,4.16,4.16,4.16,2000
436,2000,Curtis Keaton,James Madison (VA),,,41.5,131,3.93,3.93,3.93,3.93,2000
437,2000,Jamal Lewis,Tennessee,10.25,,,,9.99,9.99,9.99,9.99,2000
438,2000,Kevin McDougal,Colorado State,8.88,,32.0,108,4.12,4.12,4.12,4.12,2000
439,2000,Rondell Mealey,Louisiana State,9.25,,33.0,120,4.15,4.15,4.15,4.15,2000
440,2000,Frank Moreau,Louisville,,,36.0,117,9.99,9.99,9.99,9.99,2000
441,2000,Chad Morton,Southern California,8.50,,36.0,121,9.99,9.99,9.99,9.99,2000
442,2000,Travis Prentice,Miami (OH),9.50,,37.0,115,4.40,4.40,4.40,4.40,2000
443,2000,J.R. Redmond,Arizona State,9.13,,32.5,121,9.99,9.99,9.99,9.99,2000
444,2000,Phillip Rogers,Georgia Tech,9.88,,37.0,124,4.31,4.31,4.31,4.31,2000
445,2000,Ketric Sanford,Houston,9.00,,32.0,118,4.30,4.30,4.30,4.30,2000
446,2000,Rashon Spikes,North Carolina State,9.13,,33.0,113,4.47,4.47,4.47,4.47,2000
447,2000,Shyrone Stith,Virginia Tech,9.63,,35.0,111,4.14,4.14,4.14,4.14,2000
448,2000,Anthony White,Kentucky,9.50,,32.5,118,4.24,4.24,4.24,4.24,2000
449,2000,Destry Wright,Jackson State (MS),9.75,,29.5,112,4.41,4.41,4.41,4.41,2000
450,2001,David Allen,Kansas State,8.25,,31.0,111,,,,,2001
451,2001,Kevan Barlow,Pittsburgh,9.00,,32.0,,9.99,9.99,9.99,9.99,2001
452,2001,Michael Bennett,Wisconsin,8.50,,39.5,130,9.99,9.99,9.99,9.99,2001
453,2001,Derrick Blaylock,Stephen F. Austin (TX),8.00,,35.5,119,4.09,4.09,4.09,4.09,2001
454,2001,Correll Buckhalter,Nebraska,,,40.0,,4.06,4.06,4.06,4.06,2001
455,2001,Derek Combs,Ohio State,9.50,,35.0,120,4.07,4.07,4.07,4.07,2001
456,2001,Corey Crume,Eastern Kentucky,9.50,,37.0,115,4.32,4.32,4.32,4.32,2001
457,2001,Travis Henry,Tennessee,8.00,,35.5,,9.99,9.99,9.99,9.99,2001
458,2001,Derek Homer,Kentucky,9.00,,32.5,113,4.30,4.30,4.30,4.30,2001
459,2001,James Jackson,Miami (FL),9.50,,35.0,,9.99,9.99,9.99,9.99,2001
460,2001,Rudi Johnson,Auburn,9.00,,37.5,119,4.22,4.22,4.22,4.22,2001
461,2001,Lamont Jordan,Maryland,9.75,,37.0,,9.99,9.99,9.99,9.99,2001
462,2001,Deuce McAllister,Mississippi,9.13,,37.5,,9.99,9.99,9.99,9.99,2001
463,2001,Travis Minor,Florida State,8.50,,32.0,115,9.99,9.99,9.99,9.99,2001
464,2001,Hodges Mitchell,Texas,8.00,,32.5,,9.99,9.99,9.99,9.99,2001
465,2001,Marcel Shipp,Massachusetts,10.00,,32.5,115,9.99,9.99,9.99,9.99,2001
466,2001,Anthony Thomas,Michigan,10.00,,32.5,115,4.44,4.44,4.44,4.44,2001
467,2001,LaDainian Tomlinson,Texas Christian,9.00,,40.5,124,4.21,4.21,4.21,4.21,2001
468,2001,Deonce Whitaker,San Jose State,,,36.0,,9.99,9.99,9.99,9.99,2001
469,2001,Reggie White,Oklahoma State,8.00,,37.5,114,4.40,4.40,4.40,4.40,2001
470,2002,Jonathan Adams,Arkansas State,,,36.5,120,4.31,4.31,4.31,4.31,2002
471,2002,Brian Allen,Stanford,,,33.0,112,4.08,4.08,4.08,4.08,2002
472,2002,Damien Anderson,Northwestern,9.50,,33.5,112,4.02,4.02,4.02,4.02,2002
473,2002,Ladell Betts,Iowa,9.00,,38.0,115,4.06,4.06,4.06,4.06,2002
474,2002,Joe Burns,Georgia,,,31.0,105,9.99,9.99,9.99,9.99,2002
475,2002,Demontray Carter,Troy (AL),7.25,,33.0,115,4.36,4.36,4.36,4.36,2002
476,2002,Rock Cartwright,Kansas State,9.00,,35.0,113,4.25,4.25,4.25,4.25,2002
477,2002,Eric Crouch,Nebraska,9.75,,36.0,112,4.02,4.02,4.02,4.02,2002
478,2002,Tony Fisher,Notre Dame,,,41.5,126,4.13,4.13,4.13,4.13,2002
479,2002,Delvon Flowers,Arizona State,9.75,,35.5,115,9.99,9.99,9.99,9.99,2002
480,2002,LittleJohn Flowers,Michigan State,9.75,,34.0,109,4.08,4.08,4.08,4.08,2002
481,2002,DeShaun Foster,UCLA,,,35.5,119,4.16,4.16,4.16,4.16,2002
482,2002,Lamar Gordon,North Dakota State,9.50,,34.0,115,9.99,9.99,9.99,9.99,2002
483,2002,William Green,Boston College,7.75,,42.0,121,9.99,9.99,9.99,9.99,2002
484,2002,Ennis Haywood,Iowa State,9.00,,35.0,112,4.14,4.14,4.14,4.14,2002
485,2002,Leonard Henry,East Carolina (NC),8.75,,35.0,105,4.29,4.29,4.29,4.29,2002
486,2002,Maurice Hicks,North Carolina A&T,8.50,,,,9.99,9.99,9.99,9.99,2002
487,2002,Dameon Hunter,Utah,9.50,,30.5,106,9.99,9.99,9.99,9.99,2002
488,2002,Eric McCoo,Penn State,8.25,,32.5,111,9.99,9.99,9.99,9.99,2002
489,2002,Dicenzo Miller,Mississippi State,8.75,,31.0,105,4.39,4.39,4.39,4.39,2002
490,2002,Dave Minnich,Washington State,8.75,,33.5,114,9.99,9.99,9.99,9.99,2002
491,2002,Maurice Morris,Oregon,8.75,,36.5,117,9.99,9.99,9.99,9.99,2002
492,2002,Larry Ned,San Diego State,9.00,,34.5,119,9.99,9.99,9.99,9.99,2002
493,2002,Adrian Peterson,Georgia Southern,9.75,,34.0,117,4.60,4.60,4.60,4.60,2002
494,2002,Tellis Redmon,Minnesota,,,32.0,113,4.14,4.14,4.14,4.14,2002
495,2002,Josh Scobey,Kansas State,9.25,,40.5,122,3.93,3.93,3.93,3.93,2002
496,2002,Travis Stephens,Tennessee,8.75,,32.0,121,9.99,9.99,9.99,9.99,2002
497,2002,Chester Taylor,Toledo,9.75,,33.0,111,9.99,9.99,9.99,9.99,2002
498,2002,Lew Thomas,Vanderbilt,9.25,,36.0,113,4.21,4.21,4.21,4.21,2002
499,2002,Brian Westbrook,Villanova,10.13,,37.0,118,9.99,9.99,9.99,9.99,2002
500,2002,Leveron Williams,Indiana,8.50,,,,9.99,9.99,9.99,9.99,2002
501,2002,Ricky Williams,Texas Tech,9.13,,32.5,108,9.99,9.99,9.99,9.99,2002
502,2003,Santonio Beard,Alabama,9.25,,31.5,119,,,,,2003
503,2003,Kerry Carter,Stanford,9.25,,36.0,118,4.34,4.34,4.34,4.34,2003
504,2003,Avon Cobourne,West Virginia,9.38,,31.5,112,4.12,4.12,4.12,4.12,2003
505,2003,Domanick Davis,Louisiana State,9.00,,32.5,112,4.46,4.46,4.46,4.46,2003
506,2003,Dahrran Diedrick,Nebraska,9.75,,37.0,117,4.42,4.42,4.42,4.42,2003
507,2003,Justin Fargas,Southern California,9.75,,,137,9.99,9.99,9.99,9.99,2003
508,2003,Ahmaad Galloway,Alabama,9.00,,,,9.99,9.99,9.99,9.99,2003
509,2003,Earnest Graham,Florida,9.50,,,,9.99,9.99,9.99,9.99,2003
510,2003,Quentin Griffin,Oklahoma,9.25,,38.0,123,4.02,4.02,4.02,4.02,2003
511,2003,Dwone Hicks,Middle Tennessee State,9.50,,34.0,115,4.37,4.37,4.37,4.37,2003
512,2003,Larry Johnson,Penn State,8.75,,,,9.99,9.99,9.99,9.99,2003
513,2003,Nick Maddox,Florida State,,,33.5,115,4.50,4.50,4.50,4.50,2003
514,2003,Sultan McCullough,Southern California,8.38,,,,9.99,9.99,9.99,9.99,2003
515,2003,Musa Smith,Georgia,8.00,,35.5,123,9.99,9.99,9.99,9.99,2003
516,2003,Onterrio Smith,Oregon,9.75,,,,9.99,9.99,9.99,9.99,2003
517,2003,LaBrandon Toefield,Louisiana State,9.25,,,,9.99,9.99,9.99,9.99,2003
518,2003,Derek Watson,South Carolina,,,34.0,114,4.20,4.20,4.20,4.20,2003
519,2003,Derrick Watson,South Carolina,,,34.0,114,4.20,4.20,4.20,4.20,2003
520,2004,Rich Alexis,Washington,9.25,,32.0,114,4.43,4.43,4.43,4.43,2004
521,2004,Tatum Bell,Oklahoma State,8.38,,38.5,117,9.99,9.99,9.99,9.99,2004
522,2004,Ran Carthon,Florida,9.63,,34.5,112,4.12,4.12,4.12,4.12,2004
523,2004,Cedric Cobbs,Arkansas,9.38,,40.0,123,9.99,9.99,9.99,9.99,2004
524,2004,Duron Croson,Fort Valley State (GA),10.13,,30.5,108,9.99,9.99,9.99,9.99,2004
525,2004,Josh Davis,Nebraska,9.13,,33.5,112,4.07,4.07,4.07,4.07,2004
526,2004,Joe Echemandu,California,9.38,,,,9.99,9.99,9.99,9.99,2004
527,2004,Clarence Farmer,Arizona,8.75,,34.5,120,4.25,4.25,4.25,4.25,2004
528,2004,Julius Jones,Notre Dame,9.25,,37.5,121,4.12,4.12,4.12,4.12,2004
529,2004,Kevin Jones,Virginia Tech,8.63,,38.0,120,9.99,9.99,9.99,9.99,2004
530,2004,Derrick Knight,Boston College,8.75,,31.5,108,9.99,9.99,9.99,9.99,2004
531,2004,Mewelde Moore,Tulane (LA),9.88,,35.0,118,4.12,4.12,4.12,4.12,2004
532,2004,Jarrett Payton,Miami (FL),8.88,,31.0,115,4.31,4.31,4.31,4.31,2004
533,2004,Chris Perry,Michigan,10.25,,,,9.99,9.99,9.99,9.99,2004
534,2004,Fred Russell,Iowa,8.25,,34.0,121,4.30,4.30,4.30,4.30,2004
535,2004,Michael Turner,Northern Illinois,9.63,,31.0,114,4.15,4.15,4.15,4.15,2004
536,2004,Shaud Williams,Alabama,9.00,,34.0,114,4.15,4.15,4.15,4.15,2004
537,2004,Quincy Wilson,West Virginia,9.38,,33.5,118,4.36,4.36,4.36,4.36,2004
538,2004,Renaldo Works,Oklahoma,9.63,,30.5,115,4.09,4.09,4.09,4.09,2004
539,2004,Jason Wright,Northwestern,9.25,,30.0,111,4.12,4.12,4.12,4.12,2004
540,2005,J.J. Arrington,California,8.75,,35.0,116,4.10,4.10,4.10,4.10,2005
541,2005,Marion Barber,Minnesota,8.88,,40.0,122,9.99,9.99,9.99,9.99,2005
542,2005,DeCori Birmingham,Arkansas,9.00,,34.5,115,4.28,4.28,4.28,4.28,2005
543,2005,Nehemiah Broughton,Citadel (SC),9.75,,30.0,108,4.28,4.28,4.28,4.28,2005
544,2005,Ronnie Brown,Auburn,9.63,,34.0,117,4.08,4.08,4.08,4.08,2005
545,2005,Maurice Clarett,Ohio State,9.50,,34.0,113,9.99,9.99,9.99,9.99,2005
546,2005,DeAndra Cobb,Michigan State,8.88,,34.0,118,4.25,4.25,4.25,4.25,2005
547,2005,Anthony Davis,Wisconsin,8.63,,38.0,119,9.99,9.99,9.99,9.99,2005
548,2005,Lionel Gates,Louisville,10.13,,36.0,118,4.10,4.10,4.10,4.10,2005
549,2005,Ryan Grant,Notre Dame,8.50,,33.5,115,4.12,4.12,4.12,4.12,2005
550,2005,Kay-Jay Harris,West Virginia,10.00,,38.0,119,4.10,4.10,4.10,4.10,2005
551,2005,Alex Haynes,Central Florida,10.25,,32.5,,9.99,9.99,9.99,9.99,2005
552,2005,Noah Herron,Northwestern,9.13,,31.0,107,3.97,3.97,3.97,3.97,2005
553,2005,Ray Hudson,Alabama,9.13,,,,9.99,9.99,9.99,9.99,2005
554,2005,Brandon Jacobs,Southern Illinois,10.63,,37.0,118,4.46,4.46,4.46,4.46,2005
555,2005,T.A. McLendon,North Carolina State,8.63,,35.0,115,4.19,4.19,4.19,4.19,2005
556,2005,Ryan Moats,Louisiana Tech,8.88,,36.0,116,4.10,4.10,4.10,4.10,2005
557,2005,Vernand Morency,Oklahoma State,8.88,,33.5,108,4.12,4.12,4.12,4.12,2005
558,2005,Alvin Pearman,Virginia,9.25,,34.0,112,4.08,4.08,4.08,4.08,2005
559,2005,Bobby Purify,Colorado,,,33.5,116,4.17,4.17,4.17,4.17,2005
560,2005,Walter Reyes,Syracuse,8.25,,32.0,108,4.38,4.38,4.38,4.38,2005
561,2005,Eric Shelton,Louisville,9.50,,38.5,122,4.08,4.08,4.08,4.08,2005
562,2005,Darren Sproles,Kansas State,8.25,,33.0,102,3.96,3.96,3.96,3.96,2005
563,2005,Carnell Williams,Auburn,,,35.5,118,4.17,4.17,4.17,4.17,2005
564,2006,Joseph Addai,Louisiana State,9.50,,37.0,125,4.47,4.47,4.47,4.47,2006
565,2006,Mike Bell,Arizona,9.25,,31.5,112,4.21,4.21,4.21,4.21,2006
566,2006,Brian Calhoun,Wisconsin,9.00,,31.5,124,4.20,4.20,4.20,4.20,2006
567,2006,P.J. Daniels,Georgia Tech,9.00,,33.0,116,4.40,4.40,4.40,4.40,2006
568,2006,Maurice Drew,UCLA,8.25,,36.0,116,4.38,4.38,4.38,4.38,2006
569,2006,Quinton Ganther,Utah,8.63,,35.0,119,9.99,9.99,9.99,9.99,2006
570,2006,Marques Hagans,Virginia,9.25,,35.0,114,4.38,4.38,4.38,4.38,2006
571,2006,Andre Hall,South Florida,9.88,,33.0,113,9.99,9.99,9.99,9.99,2006
